name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
Dental Studio,amenity:dentist,+1-905-877-2828,,,,,43.629379,-79.876791,node,4341946163,https://www.openstreetmap.org/node/4341946163,"https://www.google.com/maps/search/?api=1&query=43.6293795,-79.8767906"
Dental Studio,amenity:dentist,+1 9057993838,,,,,43.716202,-79.720976,node,6662840566,https://www.openstreetmap.org/node/6662840566,"https://www.google.com/maps/search/?api=1&query=43.7162018,-79.720976"
Dentist Dr. Benna George,amenity:dentist,+1 9055429999,,,,,43.583266,-79.729388,node,12865642499,https://www.openstreetmap.org/node/12865642499,"https://www.google.com/maps/search/?api=1&query=43.5832656,-79.7293879"
Dentistry @ Churchill Meadows,amenity:dentist,,,,,,43.545334,-79.714448,node,2731610680,https://www.openstreetmap.org/node/2731610680,"https://www.google.com/maps/search/?api=1&query=43.5453338,-79.7144478"
Dentistry @ Erin Mills,amenity:dentist,,,,,,43.556967,-79.700927,node,11079660563,https://www.openstreetmap.org/node/11079660563,"https://www.google.com/maps/search/?api=1&query=43.5569675,-79.7009269"
Dentistry @ Homestead,amenity:dentist,,,,,,43.691353,-79.802075,node,6546833950,https://www.openstreetmap.org/node/6546833950,"https://www.google.com/maps/search/?api=1&query=43.691353,-79.802075"
Dentistry @ Mills Dental & Derma Club,amenity:dentist,,6005,Erin Mills Parkway,,,43.579071,-79.733515,node,12865612686,https://www.openstreetmap.org/node/12865612686,"https://www.google.com/maps/search/?api=1&query=43.5790714,-79.7335153"
Dentistry on Brant,amenity:dentist,,,,,,43.332131,-79.806681,node,7859131262,https://www.openstreetmap.org/node/7859131262,"https://www.google.com/maps/search/?api=1&query=43.3321307,-79.8066807"
Dentistry on Derry,amenity:dentist,+1-905-821-0322,,,,,43.610800,-79.750113,node,1336807078,https://www.openstreetmap.org/node/1336807078,"https://www.google.com/maps/search/?api=1&query=43.6108001,-79.7501129"
Dentistry on Dusk,amenity:dentist,+1-905-453-7777,,,,,43.655985,-79.767794,node,5301032411,https://www.openstreetmap.org/node/5301032411,"https://www.google.com/maps/search/?api=1&query=43.6559848,-79.7677937"
Dentistry on Queen,amenity:dentist,+1-905-813-7860,37,Queen Street South,,,43.586501,-79.719731,node,4618737960,https://www.openstreetmap.org/node/4618737960,"https://www.google.com/maps/search/?api=1&query=43.5865013,-79.7197312"
Derry Family Dental,amenity:dentist,+1-905-670-1818,,,,,43.640055,-79.711925,node,10078628787,https://www.openstreetmap.org/node/10078628787,"https://www.google.com/maps/search/?api=1&query=43.6400547,-79.7119254"
Derry-McLauglin Family Dental Care,amenity:dentist,+1-905-670-1600,,,,,43.636388,-79.719069,node,3959776417,https://www.openstreetmap.org/node/3959776417,"https://www.google.com/maps/search/?api=1&query=43.6363878,-79.7190694"
Diamond Smiles Dental,amenity:dentist,,,,,,43.675848,-79.821506,node,12692018239,https://www.openstreetmap.org/node/12692018239,"https://www.google.com/maps/search/?api=1&query=43.6758475,-79.8215065"
Diana Dental,amenity:dentist,+1-905-873-6485,273,Delrex Boulevard,Georgetown,L7G 4G4,43.642754,-79.893782,node,4775993550,https://www.openstreetmap.org/node/4775993550,"https://www.google.com/maps/search/?api=1&query=43.6427536,-79.893782"
"Doctor Brian Hurd, Orthodontist",amenity:dentist,,3401,Fairview Street,Burlington,L7N 2R4,43.356000,-79.783818,node,3382779670,https://www.openstreetmap.org/node/3382779670,"https://www.google.com/maps/search/?api=1&query=43.356,-79.7838185"
Doctor Surya,amenity:dentist,,,,,,43.356150,-79.784063,node,3382779671,https://www.openstreetmap.org/node/3382779671,"https://www.google.com/maps/search/?api=1&query=43.3561501,-79.7840626"
Dr. Allen Leko,amenity:dentist,+1-905-542-8537,,,,,43.582008,-79.715792,node,3459661430,https://www.openstreetmap.org/node/3459661430,"https://www.google.com/maps/search/?api=1&query=43.582008,-79.7157918"
Dr. Dogra & Associates,amenity:dentist,+1-905-497-3300,,,,,43.663668,-79.732179,node,13093244501,https://www.openstreetmap.org/node/13093244501,"https://www.google.com/maps/search/?api=1&query=43.6636676,-79.7321789"
Dr. Illango & Associates,amenity:dentist,,,,,,43.663458,-79.731066,node,13093246275,https://www.openstreetmap.org/node/13093246275,"https://www.google.com/maps/search/?api=1&query=43.6634583,-79.7310657"
Dr. K Kim,amenity:dentist,+1-905-816-9210,,,,,43.586344,-79.741044,node,4017888650,https://www.openstreetmap.org/node/4017888650,"https://www.google.com/maps/search/?api=1&query=43.586344,-79.741044"
Dr. Loch & Associates,amenity:dentist,+1-905-828-1010,,,,,43.558181,-79.716340,node,3943963861,https://www.openstreetmap.org/node/3943963861,"https://www.google.com/maps/search/?api=1&query=43.5581813,-79.7163396"
Dr. Mandeep K. Mander,amenity:dentist,,,,,,43.672948,-79.820942,node,2486831767,https://www.openstreetmap.org/node/2486831767,"https://www.google.com/maps/search/?api=1&query=43.6729483,-79.8209416"
Dr. Marrella & Associates Dental,amenity:dentist,,,,,,43.665047,-79.736682,node,6566646155,https://www.openstreetmap.org/node/6566646155,"https://www.google.com/maps/search/?api=1&query=43.6650466,-79.7366815"
Dr. Naveen Maini,amenity:dentist,+1-905-878-2491,351,Main Street East,Milton,,43.516326,-79.879940,node,2206877111,https://www.openstreetmap.org/node/2206877111,"https://www.google.com/maps/search/?api=1&query=43.5163262,-79.8799401"
Dr. S. Dhillon,amenity:dentist,+1-905-874-8664,,,,,43.642969,-79.746719,node,4006780645,https://www.openstreetmap.org/node/4006780645,"https://www.google.com/maps/search/?api=1&query=43.6429687,-79.7467187"
Dr. Young Pak & Associates,amenity:dentist,+1 9054560827,284,Queen Street East,,,43.699527,-79.745904,node,12810720498,https://www.openstreetmap.org/node/12810720498,"https://www.google.com/maps/search/?api=1&query=43.6995266,-79.7459037"
Dr. Yu Dentist,amenity:dentist,,,,,,43.666518,-79.740519,node,6566641284,https://www.openstreetmap.org/node/6566641284,"https://www.google.com/maps/search/?api=1&query=43.666518,-79.7405192"
Erin Mills Smiles Dentistry,amenity:dentist,,5100,Erin Mills Parkway,,,43.558822,-79.711579,node,6556429859,https://www.openstreetmap.org/node/6556429859,"https://www.google.com/maps/search/?api=1&query=43.5588217,-79.7115788"
Family Dental Office,amenity:dentist,,2980,Crosscurrent Drive,,,43.594819,-79.779185,node,12740110428,https://www.openstreetmap.org/node/12740110428,"https://www.google.com/maps/search/?api=1&query=43.5948192,-79.7791846"
Firehall Dentist,amenity:dentist,,,,,,43.332709,-79.892299,node,2282221075,https://www.openstreetmap.org/node/2282221075,"https://www.google.com/maps/search/?api=1&query=43.332709,-79.8922995"
Fletcher's Meadow Dental Care,amenity:dentist,,,,,,43.681635,-79.815637,node,6546847848,https://www.openstreetmap.org/node/6546847848,"https://www.google.com/maps/search/?api=1&query=43.6816347,-79.8156369"
Glow Brittle Dental Hygiene & Skincare,amenity:dentist,,5920,Turney Drive,,,43.580331,-79.727285,node,12865611167,https://www.openstreetmap.org/node/12865611167,"https://www.google.com/maps/search/?api=1&query=43.5803311,-79.7272847"
Grand Oak's Orthodontics,amenity:dentist,,,,,,43.483393,-79.721240,node,8975636925,https://www.openstreetmap.org/node/8975636925,"https://www.google.com/maps/search/?api=1&query=43.4833934,-79.72124"
Great Lakes Dental Care,amenity:dentist,,,,,,43.429091,-79.765077,node,6969676485,https://www.openstreetmap.org/node/6969676485,"https://www.google.com/maps/search/?api=1&query=43.429091,-79.7650774"
Guelph Line Dental,amenity:dentist,,,,,,43.359806,-79.815515,node,10967632373,https://www.openstreetmap.org/node/10967632373,"https://www.google.com/maps/search/?api=1&query=43.3598059,-79.8155147"
Hazelton Dental,amenity:dentist,,,,,,43.551942,-79.720701,node,12869519645,https://www.openstreetmap.org/node/12869519645,"https://www.google.com/maps/search/?api=1&query=43.5519417,-79.7207009"
Hillsview Dental Care,amenity:dentist,,,,,,43.495925,-79.872153,node,10934458450,https://www.openstreetmap.org/node/10934458450,"https://www.google.com/maps/search/?api=1&query=43.4959251,-79.8721533"
Hopedale Dental,amenity:dentist,,,,,,43.412807,-79.706083,node,6647448510,https://www.openstreetmap.org/node/6647448510,"https://www.google.com/maps/search/?api=1&query=43.4128069,-79.7060829"
Howden Dental Care,amenity:dentist,,,,,,43.717838,-79.742647,node,6547928866,https://www.openstreetmap.org/node/6547928866,"https://www.google.com/maps/search/?api=1&query=43.7178385,-79.7426474"
Hune Kaye Dental Group,amenity:dentist,,,,,,43.426576,-79.726825,node,13391197253,https://www.openstreetmap.org/node/13391197253,"https://www.google.com/maps/search/?api=1&query=43.4265758,-79.7268248"
iSmile,amenity:dentist,,,,,,43.669516,-79.738911,node,12474003959,https://www.openstreetmap.org/node/12474003959,"https://www.google.com/maps/search/?api=1&query=43.6695159,-79.7389113"
Jakub Dental,amenity:dentist,+1-905-567-8005,,,,,43.597206,-79.759711,node,4013854372,https://www.openstreetmap.org/node/4013854372,"https://www.google.com/maps/search/?api=1&query=43.5972061,-79.7597115"
Kler Dental Centre,amenity:dentist,,,,,,43.487580,-79.718621,node,1912286056,https://www.openstreetmap.org/node/1912286056,"https://www.google.com/maps/search/?api=1&query=43.48758,-79.718621"
Lakeridge Dental,amenity:dentist,,,,,,43.713869,-79.746794,node,6547925935,https://www.openstreetmap.org/node/6547925935,"https://www.google.com/maps/search/?api=1&query=43.713869,-79.7467941"
Lighthouse Dental Care,amenity:dentist,,,,,,43.343625,-79.793344,node,1969265114,https://www.openstreetmap.org/node/1969265114,"https://www.google.com/maps/search/?api=1&query=43.3436252,-79.793344"
Maple Dental Care,amenity:dentist,+1-905-636-1000,1003,Maple Avenue,Milton,,43.535366,-79.875899,node,2193602411,https://www.openstreetmap.org/node/2193602411,"https://www.google.com/maps/search/?api=1&query=43.5353656,-79.8758993"
Maple Mews Dental Office,amenity:dentist,,,,,,43.330947,-79.819877,node,7858996624,https://www.openstreetmap.org/node/7858996624,"https://www.google.com/maps/search/?api=1&query=43.3309471,-79.8198772"
Mapleview Dental Centre,amenity:dentist,,,,,,43.326739,-79.820406,node,6632463421,https://www.openstreetmap.org/node/6632463421,"https://www.google.com/maps/search/?api=1&query=43.3267389,-79.8204058"
Marketplace Dental Centre,amenity:dentist,,280,Guelph Street,,,43.648426,-79.899604,node,6533004822,https://www.openstreetmap.org/node/6533004822,"https://www.google.com/maps/search/?api=1&query=43.6484259,-79.8996039"
Martindale Dental,amenity:dentist,,,,,,43.348956,-79.792706,node,6629375201,https://www.openstreetmap.org/node/6629375201,"https://www.google.com/maps/search/?api=1&query=43.3489555,-79.792706"
Meadowvale Family Dentistry Dr. M. Patel,amenity:dentist,+1 9058210011,6855,Meadowvale Town Centre Circle,,,43.584075,-79.758471,node,12869527223,https://www.openstreetmap.org/node/12869527223,"https://www.google.com/maps/search/?api=1&query=43.584075,-79.7584713"
Miller Dental,amenity:dentist,,,,,,43.630777,-79.900249,node,7129265642,https://www.openstreetmap.org/node/7129265642,"https://www.google.com/maps/search/?api=1&query=43.6307774,-79.9002491"
Milltown Dental,amenity:dentist,,,,,,43.527059,-79.867306,node,725881747,https://www.openstreetmap.org/node/725881747,"https://www.google.com/maps/search/?api=1&query=43.5270593,-79.8673057"
Milton Family Dental,amenity:dentist,,,,,,43.543218,-79.869013,node,1738484566,https://www.openstreetmap.org/node/1738484566,"https://www.google.com/maps/search/?api=1&query=43.5432177,-79.8690135"
Milton Family Dentisrty,amenity:dentist,,,,,,43.507702,-79.861247,node,2199778684,https://www.openstreetmap.org/node/2199778684,"https://www.google.com/maps/search/?api=1&query=43.5077017,-79.861247"
Mississauga West Dentist,amenity:dentist,,,,,,43.543624,-79.724948,node,1517018941,https://www.openstreetmap.org/node/1517018941,"https://www.google.com/maps/search/?api=1&query=43.5436243,-79.724948"
Nabeta Dentistry,amenity:dentist,,,,,,43.346411,-79.816741,node,2826709960,https://www.openstreetmap.org/node/2826709960,"https://www.google.com/maps/search/?api=1&query=43.3464111,-79.8167414"
Northlake Dentistry,amenity:dentist,+1 905-846-7776,,,,,43.720478,-79.782203,node,10783447339,https://www.openstreetmap.org/node/10783447339,"https://www.google.com/maps/search/?api=1&query=43.7204777,-79.7822026"
Ortho Zone,amenity:dentist,,,,,,43.562360,-79.702256,node,12654041337,https://www.openstreetmap.org/node/12654041337,"https://www.google.com/maps/search/?api=1&query=43.56236,-79.702256"
Orthodontist,amenity:dentist,,,,,,43.707299,-79.785980,node,2753033264,https://www.openstreetmap.org/node/2753033264,"https://www.google.com/maps/search/?api=1&query=43.7072992,-79.7859805"
Orthodontist,amenity:dentist,,,,,,43.730354,-79.765066,node,12897591881,https://www.openstreetmap.org/node/12897591881,"https://www.google.com/maps/search/?api=1&query=43.7303536,-79.7650656"
Parkview Oral & Maxillofacial Surgery,amenity:dentist,,,,,,43.663488,-79.731013,node,13093246276,https://www.openstreetmap.org/node/13093246276,"https://www.google.com/maps/search/?api=1&query=43.6634882,-79.7310126"
Pearl Dental,amenity:dentist,,,,,,43.340874,-79.783099,node,3607373364,https://www.openstreetmap.org/node/3607373364,"https://www.google.com/maps/search/?api=1&query=43.3408735,-79.7830988"
Providence Dental Center,amenity:dentist,,,,,,43.694697,-79.749167,node,9008339760,https://www.openstreetmap.org/node/9008339760,"https://www.google.com/maps/search/?api=1&query=43.6946969,-79.7491674"
RayLawSon Dentistry,amenity:dentist,,,,,,43.657790,-79.723737,node,13093244859,https://www.openstreetmap.org/node/13093244859,"https://www.google.com/maps/search/?api=1&query=43.6577901,-79.7237368"
Ritebite Orthodontics,amenity:dentist,,,,,,43.667824,-79.734066,node,12691968254,https://www.openstreetmap.org/node/12691968254,"https://www.google.com/maps/search/?api=1&query=43.6678239,-79.7340662"
Safari Children's Dentistry,amenity:dentist,,,,,,43.380167,-79.805942,node,4084087673,https://www.openstreetmap.org/node/4084087673,"https://www.google.com/maps/search/?api=1&query=43.3801667,-79.8059424"
Safari Children's Dentistry,amenity:dentist,,480,Bronte Street South,,,43.498673,-79.875989,node,7962624700,https://www.openstreetmap.org/node/7962624700,"https://www.google.com/maps/search/?api=1&query=43.4986733,-79.875989"
Sahar Dentistry,amenity:dentist,,6005,Erin Mills Parkway,,,43.579176,-79.733702,node,12865612689,https://www.openstreetmap.org/node/12865612689,"https://www.google.com/maps/search/?api=1&query=43.5791758,-79.7337017"
Sandalwood Dental,amenity:dentist,+1-905-846-8810,,,,,43.710065,-79.810679,node,2498602790,https://www.openstreetmap.org/node/2498602790,"https://www.google.com/maps/search/?api=1&query=43.7100649,-79.8106791"
Smile Centre Dental,amenity:dentist,,3047,Appleby Line,Burlington,L7M 0V7,43.408538,-79.809504,node,11244860647,https://www.openstreetmap.org/node/11244860647,"https://www.google.com/maps/search/?api=1&query=43.4085379,-79.8095037"
Smile House Dental Clinic,amenity:dentist,,,,,,43.686943,-79.806392,node,6546837479,https://www.openstreetmap.org/node/6546837479,"https://www.google.com/maps/search/?api=1&query=43.6869426,-79.806392"
Smile Matters Dentistry,amenity:dentist,,,,,,43.702599,-79.786760,node,6546873284,https://www.openstreetmap.org/node/6546873284,"https://www.google.com/maps/search/?api=1&query=43.7025987,-79.7867596"
SmileWorks Orthodontics,amenity:dentist,,,,,,43.680049,-79.718464,node,9777700661,https://www.openstreetmap.org/node/9777700661,"https://www.google.com/maps/search/?api=1&query=43.6800494,-79.7184644"
Smilez Dentistry on Queen,amenity:dentist,,,,,,43.698351,-79.745904,node,9008392536,https://www.openstreetmap.org/node/9008392536,"https://www.google.com/maps/search/?api=1&query=43.6983513,-79.7459043"
South Brampton Dental,amenity:dentist,,,,,,43.666746,-79.740309,node,6566641282,https://www.openstreetmap.org/node/6566641282,"https://www.google.com/maps/search/?api=1&query=43.6667459,-79.7403086"
South Oak Dental,amenity:dentist,,125,Bronte Road,Oakville,,43.394544,-79.712768,node,13356378530,https://www.openstreetmap.org/node/13356378530,"https://www.google.com/maps/search/?api=1&query=43.3945438,-79.7127682"
Southview Dental,amenity:dentist,,,,,,43.516078,-79.879631,node,10934590809,https://www.openstreetmap.org/node/10934590809,"https://www.google.com/maps/search/?api=1&query=43.516078,-79.8796312"
Sterling Dental,amenity:dentist,,,,,,43.703517,-79.785097,node,6546952096,https://www.openstreetmap.org/node/6546952096,"https://www.google.com/maps/search/?api=1&query=43.7035168,-79.7850966"
Stillwaters Dental Group,amenity:dentist,,,,,,43.648631,-79.879960,node,6535774114,https://www.openstreetmap.org/node/6535774114,"https://www.google.com/maps/search/?api=1&query=43.6486306,-79.8799603"
